
2021,POLX409S,政治学演習 IV (吉野孝),吉野　孝,政経,秋学期,木６時限,3-709,　現代デモクラシーは，多くの観点から見直しを迫られている。日本では「55年体......
2021,POLX409S,政治学演習 IV (吉野孝),吉野　孝,政経,秋学期,木６時限,3-709,　現代デモクラシーは，多くの観点から見直しを迫られている。日本では「55年体......
2021,HUMA130L,データリテラシー II　06, ,人科,秋学期,木５-６,100-116,　問題意識への答えを探り、課題に対する解決策を見出すためには、データに基づ......
2021,HUMA130L,データリテラシー II　07, ,人科,秋学期,木５-６,100-115,　問題意識への答えを探り、課題に対する解決策を見出すためには、データに基づ......
2021,HUMA130L,データリテラシー II　08,宗政　由桐,人科,秋学期,木５-６,100-118,　問題意識への答えを探り、課題に対する解決策を見出すためには、データに基づ......
2021,HUMA390S,専門ゼミII（野生動物生態学）,風間　健太郎,人科,秋学期,木５-６,100-305,　春学期同様卒業研究に必要となる動物生態学と関連分野の基礎知識および基礎的......
2021,HUMA390S,専門ゼミII（科学史・科学論）,加藤　茂生,人科,秋学期,木５-６,加藤･竹中宏子実験室,"　科学史・科学論に関する専門的文献を読む。
　学生全員がテキストを読み、発......"
2021,HUMA390S,専門ゼミII（アンチエイジング医科学）,千葉　卓哉,人科,秋学期,木５-６,研究室,　老化のメカニズム及び老化防止法に関して、培養細胞及び動物個体（マウス、ラ......
2021,HUMA390S,専門ゼミII（言語情報科学）,菊池　英明,人科,秋学期,木５-６,100-307,　情報科学を視座の中心に据えて、音声言語メディアについて総合的に考察し、人......
2021,HUMA390S,専門ゼミII（劇場認知科学）,野村　亮太,人科,秋学期,木５-６,100-S201,社会文化的アプローチの考え方を基礎として、劇場認知科学における先行研究の追......
2021,HUMA390S,専門ゼミII（生体情報工学）,百瀬　桂子,人科,秋学期,木５-６,100-502,　卒業研究の準備として、生体情報工学分野の研究論文の輪読を行う。これと並行......
2021,HUMA390S,専門ゼミII（知識情報科学）,松居　辰則,人科,秋学期,木５-６,実験室,　専門ゼミⅡでは、専門ゼミⅠでの成果を受けて、各自の研究テーマに関する研究進......
2021,HUMA390S,専門ゼミII（生活人間工学）,加藤　麻樹,人科,秋学期,木５-６,実験室,　専門ゼミⅡでは社会的に関心の高い人間工学的課題に関する知見を得るとともに......
2021,HUMA390S,専門ゼミII（教育システム開発論）,井上　典之,人科,秋学期,木５-６,100-405,教育を学習者の学び・成長を促進するシステムとしてとらえ、その開発と改善に......
2021,HUMA390S,専門ゼミII（情報メディア教育論）,森田　裕介,人科,秋学期,木５-６,100-403,　本演習では、各自の卒業研究テーマに関する先行研究の整理、開発、実験もしく......
2021,HUMA390S,専門ゼミII（学習環境デザイン）,尾澤　重知,人科,秋学期,木５-６,100-202,　学習環境デザインは、「創造的な学び」の支援を目指す研究領域です。本ゼミで......
2021,HUMA390S,専門ゼミII（教育データサイエンス）,杉澤　武俊,人科,秋学期,木５-６,100-112,　教育を取り巻く諸問題について，データに基づいた実証研究を遂行するために必......
2021,POLX612G,現代日本政治分析専門研究セミナーＢ(PS：久米郁男),久米　郁男,政研,秋学期,木６時限,3-1103実習室,自分の修士論文作成において参考となる論文・文献を、自らが著者になりきって報......
2021,POLX643L,International Relations of Post-War Japan(PS：Kuniyoshi),国吉　知樹,政研,秋学期,木６時限,3-808,"This course is an advanced survey of post-war Japanese foreign relations, ......"
2021,JOUX663P,調査報道(J：奥山/澤),奥山　俊宏／澤　康臣,政研,秋学期,木６時限,3-805(演習室),ジャーナリストが自らの問題意識に基づいて課題を設定して取材・調査活動を続け......
2021,POLX612G,現代日本政治分析専門研究セミナー(博士：久米郁男),久米　郁男,政研,秋学期,木６時限,3-1103実習室,自分の修士論文作成において参考となる論文・文献を、自らが著者になりきって報......
2021,POLX653L,"租税政策(GP,PM：清水治)",清水　治,政研,秋学期,木６時限,3-915実習室,税制は、公共サービスを財源面で支えるとともに、広範な経済社会活動に対して、......
2021,POLX653L,"ワークショップ（公共経営における戦略的管理会計）(GP,PM：小林麻理)",小林　麻理,政研,秋学期,木６時限,3-810(演習室),本講義では、管理会計システムの意義を確認し、公共経営というさまざまなアクタ......
2021,POLX611G,現代日本政治分析演習Ｂ（久米郁男）,久米　郁男,経研,秋学期,木６時限,3-1103実習室,自分の修士論文作成において参考となる論文・文献を、自らが著者になりきって報......
2021,POLX641L,"International Relations of Post-War Japan(Kuniyoshi, T)",国吉　知樹,経研,秋学期,木６時限,3-808,"This course is an advanced survey of post-war Japanese foreign relations, ......"
2021,HUMA690S,移住論ゼミ（２）　Ｂ,森本　豊富,人研,秋学期,木６時限,森本･ｽｺｯﾄ実験室,　国内外の移民研究に関する和文・英文の論文を多読し「論文評価シート」をもと......
