
2021,LANE101F,英語II（Writing: Structure and Style）中級（2017年度以前入学者用）　０２組,ハディンハム　オリバー,政経,秋学期,01:月３時限02:土３時限,01:3-40502:3-702,"　
EnglishII（Writing: Structure and Style）
　The production of written w......"
2021,LANE201F,English Language Course (Global Issues)　１２,植林　慧,政経,秋学期,01:土３時限02:土４時限,01:3-71002:3-710,"
The prime aim of this course is to help students express their opinions a......"
2021,LANF101F,仏語（初級）II　０２組,岡本　健／コーエン　ジャックリーヌ,政経,秋学期,01:水３時限02:土３時限,01:3-70402:3-606,"初級Ⅰ・初級Ⅱ 

　週2コマのうち1コマでは、フランス語の文法を学び（日本人教......"
2021,LANC101F,中国語（初級）I　０８組,佐藤　浩一／孫　キ,政経,秋学期,01:土３時限02:水３時限,01:3-70102:3-903(学部PCﾙｰﾑ),　政治経済学部には、下記の中国語科目が設置されている。中国語の発音、文法、......
2021,LANR101F,露語（初級）I　０２組,シュラトフ　ヤロスラブ／中澤　朋子,政経,秋学期,01:木４時限02:土３時限,01:3-810(演習室)02:3-703,露語初級Ⅰ・露語初級Ⅱロシア語をはじめて学ぶ学生を対象とし、ロシア語の文字と......
2021,LANS201F,インテンシブ西語（中級）II　０１組,杉守　慶太／バラソ　ビクトル／渕上　英二／ゴンサーレス　アフエラ　ベゴーニャ,政経,秋学期,01:土３時限02:水４時限03:火４時限04:金４時限,01:3-40402:3-60603:3-708(演習室)04:3-702,週４回の授業のうち２回は日本人教員、２回はネイティヴ教員が担当します。日常......
2021,LANE101F,英語II（Writing: Structure and Style）中級（2017年度以前入学者用）　０２組,ハディンハム　オリバー,政経,秋学期,01:月３時限02:土３時限,01:3-40502:3-702,"　
EnglishII（Writing: Structure and Style）
　The production of written w......"
2021,LANE201F,English Language Course (Global Issues)　１２,植林　慧,政経,秋学期,01:土３時限02:土４時限,01:3-71002:3-710,"
The prime aim of this course is to help students express their opinions a......"
2021,LANF101F,仏語（初級）II　０２組,岡本　健／コーエン　ジャックリーヌ,政経,秋学期,01:水３時限02:土３時限,01:3-70402:3-606,"初級Ⅰ・初級Ⅱ 

　週2コマのうち1コマでは、フランス語の文法を学び（日本人教......"
2021,LANC101F,中国語（初級）I　０８組,佐藤　浩一／孫　キ,政経,秋学期,01:土３時限02:水３時限,01:3-70102:3-903(学部PCﾙｰﾑ),　政治経済学部には、下記の中国語科目が設置されている。中国語の発音、文法、......
2021,LANR101F,露語（初級）I　０２組,シュラトフ　ヤロスラブ／中澤　朋子,政経,秋学期,01:木４時限02:土３時限,01:3-810(演習室)02:3-703,露語初級Ⅰ・露語初級Ⅱロシア語をはじめて学ぶ学生を対象とし、ロシア語の文字と......
2021,LANS201F,インテンシブ西語（中級）II　０１組,杉守　慶太／バラソ　ビクトル／渕上　英二／ゴンサーレス　アフエラ　ベゴーニャ,政経,秋学期,01:土３時限02:水４時限03:火４時限04:金４時限,01:3-40402:3-60603:3-708(演習室)04:3-702,週４回の授業のうち２回は日本人教員、２回はネイティヴ教員が担当します。日常......
